model,duration,best_features,accuracy
LogisticRegression_LogisticRegression,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.5676616915422885
LogisticRegression_Ridge,12,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'BBU_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.572139303482587
Ridge_RandomForest,12,"['open', 'high', 'low']",0.5318407960199005
Ridge_LogisticRegression,12,"['open', 'high', 'low']",0.5522388059701493
Ridge_Ridge,12,"['open', 'high', 'low']",0.554726368159204
RFA_RandomForest,15,"['CCI', 'MACDh_12_26_9', 'turnover', 'avg_vol_last_100', 'S3', 'BBM_5_2.0', 'BBU_5_2.0', 'MACDs_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'SMA_5', 'R3', 'PP', 'low', 'S1', 'EMA_10', 'STOCHk_14_3_3', 'ROC', 'close', 'S2', 'STOCHd_14_3_3', 'ATR', 'R1', 'RSI', 'open', 'SMA_10', 'BBL_5_2.0', 'volume', 'R2', 'MACD_12_26_9', 'time', 'SMA_20', 'EMA_20', 'EMA_5', 'high']",0.6017423771001866
RFA_LogisticRegression,15,"['CCI', 'MACDh_12_26_9', 'turnover', 'avg_vol_last_100', 'S3', 'BBM_5_2.0', 'BBU_5_2.0', 'MACDs_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'SMA_5', 'R3', 'PP', 'low', 'S1', 'EMA_10', 'STOCHk_14_3_3', 'ROC', 'close', 'S2', 'STOCHd_14_3_3', 'ATR', 'R1', 'RSI', 'open', 'SMA_10', 'BBL_5_2.0', 'volume', 'R2', 'MACD_12_26_9', 'time', 'SMA_20', 'EMA_20', 'EMA_5', 'high']",0.5351586807716241
RFA_Ridge,15,"['CCI', 'MACDh_12_26_9', 'turnover', 'avg_vol_last_100', 'S3', 'BBM_5_2.0', 'BBU_5_2.0', 'MACDs_12_26_9', 'BBB_5_2.0', 'BBP_5_2.0', 'SMA_5', 'R3', 'PP', 'low', 'S1', 'EMA_10', 'STOCHk_14_3_3', 'ROC', 'close', 'S2', 'STOCHd_14_3_3', 'ATR', 'R1', 'RSI', 'open', 'SMA_10', 'BBL_5_2.0', 'volume', 'R2', 'MACD_12_26_9', 'time', 'SMA_20', 'EMA_20', 'EMA_5', 'high']",0.5108898568761667
RFE_RandomForest,15,"['volume', 'turnover', 'avg_vol_last_100', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'ROC', 'CCI']",0.6297448662103298
RFE_LogisticRegression,15,"['volume', 'turnover', 'avg_vol_last_100', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'ROC', 'CCI']",0.5631611698817672
RFE_Ridge,15,"['volume', 'turnover', 'avg_vol_last_100', 'BBB_5_2.0', 'BBP_5_2.0', 'RSI', 'STOCHk_14_3_3', 'ATR', 'ROC', 'CCI']",0.5662725575606721
SelectKBest_RandomForest,15,"['time', 'volume', 'turnover', 'MACD_12_26_9', 'MACDh_12_26_9', 'MACDs_12_26_9', 'BBL_5_2.0', 'BBB_5_2.0', 'ATR', 'ROC']",0.5264467952706907
SelectKBest_LogisticRegression,15,"['time', 'volume', 'turnover', 'MACD_12_26_9', 'MACDh_12_26_9', 'MACDs_12_26_9', 'BBL_5_2.0', 'BBB_5_2.0', 'ATR', 'ROC']",0.5351586807716241
SelectKBest_Ridge,15,"['time', 'volume', 'turnover', 'MACD_12_26_9', 'MACDh_12_26_9', 'MACDs_12_26_9', 'BBL_5_2.0', 'BBB_5_2.0', 'ATR', 'ROC']",0.5594275046670815
LogisticRegression_RandomForest,15,"['PP', 'R1', 'S1', 'R2', 'S2', 'R3', 'S3', 'BBL_5_2.0', 'BBM_5_2.0', 'SMA_5', 'SMA_10', 'SMA_20', 'EMA_5', 'EMA_10', 'EMA_20']",0.4953329184816428
